Nicotine Experiment Craving Levels 
Nicotine_wLikertFaces_cravePlot_40min_10Puff
LMP_NIC_19	FP
Craving Level:	43	11:28:03 at 2620.2152 s
Craving Level:	43	11:28:03 at 2620.3862 s
Craving Level:	43	11:28:03 at 2620.577 s
Craving Level:	43	11:28:03 at 2620.8155 s
Craving Level:	43	11:28:04 at 2620.9846 s
Craving Level:	43	11:28:04 at 2621.2196 s
Craving Level:	43	11:28:04 at 2621.3915 s
Craving Level:	43	11:28:04 at 2621.6162 s
Craving Level:	43	11:28:04 at 2621.8135 s
Craving Level:	43	11:28:05 at 2621.988 s
Craving Level:	43	11:28:05 at 2622.1765 s
Craving Level:	43	11:28:05 at 2622.4004 s
Craving Level:	43	11:28:05 at 2622.583 s
Craving Level:	43	11:28:05 at 2622.7754 s
Craving Level:	43	11:28:06 at 2622.9991 s
Craving Level:	43	11:28:06 at 2623.1769 s
Craving Level:	43	11:28:06 at 2623.4097 s
Craving Level:	43	11:28:06 at 2623.5805 s
Craving Level:	43	11:28:06 at 2623.8089 s
Craving Level:	43	11:28:07 at 2623.9871 s
Craving Level:	43	11:28:07 at 2624.2223 s
Craving Level:	43	11:28:07 at 2624.4011 s
Craving Level:	43	11:28:07 at 2624.5767 s
Craving Level:	43	11:28:07 at 2624.8205 s
Craving Level:	43	11:28:08 at 2624.9879 s
Craving Level:	43	11:28:08 at 2625.1793 s
Craving Level:	43	11:28:08 at 2625.4256 s
Craving Level:	43	11:28:08 at 2625.5991 s
Craving Level:	43	11:28:08 at 2625.7772 s
Craving Level:	43	11:28:09 at 2626.0087 s
Craving Level:	43	11:28:09 at 2626.194 s
Craving Level:	43	11:28:09 at 2626.4269 s
Craving Level:	43	11:28:09 at 2626.5946 s
Craving Level:	43	11:28:09 at 2626.8221 s
Craving Level:	43	11:28:10 at 2627.0188 s
Craving Level:	43	11:28:10 at 2627.2011 s
Craving Level:	43	11:28:10 at 2627.4426 s
Craving Level:	43	11:28:10 at 2627.6158 s
Craving Level:	43	11:28:10 at 2627.7862 s
Craving Level:	43	11:28:11 at 2627.9782 s
Craving Level:	43	11:28:11 at 2628.2003 s
Craving Level:	43	11:28:11 at 2628.3923 s
Craving Level:	43	11:28:11 at 2628.617 s
Craving Level:	43	11:28:11 at 2628.796 s
Craving Level:	43	11:28:12 at 2628.9756 s
Craving Level:	43	11:28:12 at 2629.2219 s
Craving Level:	43	11:28:12 at 2629.3917 s
Craving Level:	43	11:28:12 at 2629.6206 s
Craving Level:	43	11:28:12 at 2629.8012 s
Craving Level:	43	11:28:13 at 2629.9782 s
Craving Level:	43	11:28:13 at 2630.2118 s
Craving Level:	43	11:28:13 at 2630.3898 s
Craving Level:	43	11:28:13 at 2630.5834 s
Craving Level:	43	11:28:13 at 2630.8183 s
Craving Level:	43	11:28:14 at 2630.9875 s
Craving Level:	43	11:28:14 at 2631.2115 s
Craving Level:	43	11:28:14 at 2631.3828 s
Craving Level:	43	11:28:14 at 2631.6238 s
Craving Level:	43	11:28:14 at 2631.795 s
Craving Level:	43	11:28:15 at 2631.9797 s
Craving Level:	43	11:28:15 at 2632.2108 s
Craving Level:	43	11:28:15 at 2632.3864 s
Craving Level:	43	11:28:15 at 2632.619 s
Craving Level:	43	11:28:15 at 2632.8089 s
Craving Level:	43	11:28:16 at 2632.9821 s
Craving Level:	43	11:28:16 at 2633.2098 s
Craving Level:	43	11:28:16 at 2633.3852 s
Craving Level:	43	11:28:16 at 2633.6232 s
Craving Level:	43	11:28:16 at 2633.7969 s
Craving Level:	43	11:28:17 at 2633.9892 s
Craving Level:	43	11:28:17 at 2634.2205 s
Craving Level:	43	11:28:17 at 2634.4072 s
Craving Level:	43	11:28:17 at 2634.5764 s
Craving Level:	43	11:28:17 at 2634.8194 s
Craving Level:	43	11:28:18 at 2634.989 s
Craving Level:	43	11:28:18 at 2635.2234 s
Craving Level:	43	11:28:18 at 2635.4036 s
Craving Level:	43	11:28:18 at 2635.5815 s
Craving Level:	43	11:28:18 at 2635.8063 s
Craving Level:	43	11:28:19 at 2635.9773 s
Craving Level:	43	11:28:19 at 2636.216 s
Craving Level:	43	11:28:19 at 2636.3935 s
Craving Level:	43	11:28:19 at 2636.6266 s
Craving Level:	43	11:28:19 at 2636.7974 s
Craving Level:	43	11:28:20 at 2637.0225 s
Craving Level:	43	11:28:20 at 2637.2197 s
Craving Level:	43	11:28:20 at 2637.4074 s
Craving Level:	43	11:28:20 at 2637.5771 s
Craving Level:	43	11:28:20 at 2637.7998 s
Craving Level:	43	11:28:21 at 2638.0261 s
Craving Level:	43	11:28:21 at 2638.2032 s
Craving Level:	43	11:28:21 at 2638.3877 s
Craving Level:	43	11:28:21 at 2638.6256 s
Craving Level:	43	11:28:21 at 2638.8035 s
Craving Level:	43	11:28:22 at 2638.9756 s
Craving Level:	43	11:28:22 at 2639.2061 s
Craving Level:	43	11:28:22 at 2639.3835 s
Craving Level:	43	11:28:22 at 2639.6172 s
Craving Level:	43	11:28:22 at 2639.7863 s
Craving Level:	43	11:28:23 at 2640.0112 s
Craving Level:	43	11:28:23 at 2640.1896 s
Craving Level:	43	11:28:23 at 2640.4138 s
Craving Level:	43	11:28:23 at 2640.5895 s
Craving Level:	43	11:28:23 at 2640.7767 s
Craving Level:	43	11:28:24 at 2641.0015 s
Craving Level:	43	11:28:24 at 2641.1929 s
Craving Level:	43	11:28:24 at 2641.3787 s
Craving Level:	43	11:28:24 at 2641.6155 s
Craving Level:	43	11:28:24 at 2641.79 s
Craving Level:	43	11:28:25 at 2641.9803 s
Craving Level:	44	11:28:25 at 2642.2132 s
Craving Level:	44	11:28:25 at 2642.3834 s
Craving Level:	44	11:28:25 at 2642.623 s
Craving Level:	45	11:28:25 at 2642.8017 s
Craving Level:	45	11:28:26 at 2642.9912 s
Craving Level:	46	11:28:26 at 2643.1872 s
Craving Level:	46	11:28:26 at 2643.4218 s
Craving Level:	46	11:28:26 at 2643.5954 s
Craving Level:	46	11:28:26 at 2643.7811 s
Craving Level:	46	11:28:27 at 2644.0085 s
Craving Level:	46	11:28:27 at 2644.188 s
Craving Level:	46	11:28:27 at 2644.4149 s
Craving Level:	46	11:28:27 at 2644.5898 s
Craving Level:	47	11:28:27 at 2644.8276 s
Craving Level:	47	11:28:28 at 2644.9992 s
Craving Level:	47	11:28:28 at 2645.1788 s
Craving Level:	47	11:28:28 at 2645.4043 s
Craving Level:	47	11:28:28 at 2645.5796 s
Craving Level:	47	11:28:28 at 2645.8076 s
Craving Level:	47	11:28:29 at 2645.9875 s
Craving Level:	47	11:28:29 at 2646.2176 s
Craving Level:	47	11:28:29 at 2646.3882 s
Craving Level:	47	11:28:29 at 2646.624 s
Craving Level:	47	11:28:29 at 2646.795 s
Craving Level:	47	11:28:30 at 2646.9753 s
Craving Level:	47	11:28:30 at 2647.202 s
Craving Level:	47	11:28:30 at 2647.3841 s
Craving Level:	47	11:28:30 at 2647.618 s
Craving Level:	47	11:28:30 at 2647.7928 s
Craving Level:	47	11:28:31 at 2648.025 s
Craving Level:	47	11:28:31 at 2648.2106 s
Craving Level:	47	11:28:31 at 2648.3785 s
Craving Level:	47	11:28:31 at 2648.6071 s
Craving Level:	47	11:28:31 at 2648.81 s
Craving Level:	47	11:28:32 at 2648.9924 s
Craving Level:	47	11:28:32 at 2649.1777 s
Craving Level:	47	11:28:32 at 2649.4114 s
Craving Level:	47	11:28:32 at 2649.579 s
Craving Level:	47	11:28:32 at 2649.7757 s
Craving Level:	47	11:28:33 at 2650.009 s
Craving Level:	47	11:28:33 at 2650.1938 s
Craving Level:	47	11:28:33 at 2650.3861 s
Craving Level:	47	11:28:33 at 2650.6219 s
Craving Level:	47	11:28:33 at 2650.79 s
Craving Level:	47	11:28:34 at 2651.0134 s
Craving Level:	47	11:28:34 at 2651.1859 s
Craving Level:	47	11:28:34 at 2651.4095 s
Craving Level:	47	11:28:34 at 2651.5851 s
Craving Level:	47	11:28:34 at 2651.8184 s
Craving Level:	47	11:28:35 at 2652.0038 s
Craving Level:	47	11:28:35 at 2652.1811 s
Craving Level:	47	11:28:35 at 2652.4235 s
Craving Level:	47	11:28:35 at 2652.6065 s
Craving Level:	47	11:28:35 at 2652.7904 s
Craving Level:	47	11:28:36 at 2653.0134 s
Craving Level:	47	11:28:36 at 2653.1858 s
Craving Level:	47	11:28:36 at 2653.4193 s
Craving Level:	47	11:28:36 at 2653.5907 s
Craving Level:	47	11:28:36 at 2653.7755 s
Craving Level:	47	11:28:37 at 2654.0075 s
Craving Level:	47	11:28:37 at 2654.1919 s
Craving Level:	47	11:28:37 at 2654.3766 s
Craving Level:	47	11:28:37 at 2654.6044 s
Craving Level:	47	11:28:37 at 2654.7824 s
Craving Level:	47	11:28:38 at 2655.0063 s
Craving Level:	47	11:28:38 at 2655.1898 s
Craving Level:	47	11:28:38 at 2655.4126 s
Craving Level:	47	11:28:38 at 2655.5832 s
Craving Level:	47	11:28:38 at 2655.8074 s
Craving Level:	47	11:28:39 at 2655.984 s
Craving Level:	47	11:28:39 at 2656.2129 s
Craving Level:	47	11:28:39 at 2656.3809 s
Craving Level:	47	11:28:39 at 2656.6109 s
Craving Level:	47	11:28:39 at 2656.782 s
Craving Level:	47	11:28:40 at 2657.0091 s
Craving Level:	47	11:28:40 at 2657.1919 s
Craving Level:	47	11:28:40 at 2657.3763 s
Craving Level:	47	11:28:40 at 2657.6175 s
Craving Level:	47	11:28:40 at 2657.7876 s
Craving Level:	47	11:28:41 at 2658.0123 s
Craving Level:	47	11:28:41 at 2658.1893 s
Craving Level:	47	11:28:41 at 2658.4258 s
Craving Level:	47	11:28:41 at 2658.6061 s
Craving Level:	47	11:28:41 at 2658.7774 s
Craving Level:	47	11:28:42 at 2659.0005 s
Craving Level:	47	11:28:42 at 2659.179 s
Craving Level:	47	11:28:42 at 2659.4003 s
Craving Level:	47	11:28:42 at 2659.5882 s
Craving Level:	47	11:28:42 at 2659.8138 s
Craving Level:	47	11:28:43 at 2659.9898 s
Craving Level:	47	11:28:43 at 2660.1768 s
Craving Level:	47	11:28:43 at 2660.411 s
Craving Level:	47	11:28:43 at 2660.6003 s
Craving Level:	47	11:28:43 at 2660.7775 s
Craving Level:	47	11:28:44 at 2661.0017 s
Craving Level:	47	11:28:44 at 2661.1773 s
Craving Level:	47	11:28:44 at 2661.3976 s
Craving Level:	47	11:28:44 at 2661.5753 s
Craving Level:	47	11:28:44 at 2661.813 s
Craving Level:	47	11:28:45 at 2661.9924 s
Craving Level:	47	11:28:45 at 2662.2208 s
Craving Level:	47	11:28:45 at 2662.4085 s
Craving Level:	47	11:28:45 at 2662.583 s
Craving Level:	47	11:28:45 at 2662.8147 s
Craving Level:	47	11:28:46 at 2662.992 s
Craving Level:	47	11:28:46 at 2663.1795 s
Craving Level:	47	11:28:46 at 2663.4091 s
Craving Level:	47	11:28:46 at 2663.5983 s
Craving Level:	47	11:28:46 at 2663.7768 s
Craving Level:	47	11:28:47 at 2664.0055 s
Craving Level:	47	11:28:47 at 2664.1784 s
Craving Level:	47	11:28:47 at 2664.4051 s
Craving Level:	47	11:28:47 at 2664.5832 s
Craving Level:	47	11:28:47 at 2664.8073 s
Craving Level:	47	11:28:48 at 2664.9903 s
Craving Level:	47	11:28:48 at 2665.218 s
Craving Level:	47	11:28:48 at 2665.3935 s
Craving Level:	47	11:28:48 at 2665.5789 s
Craving Level:	47	11:28:48 at 2665.8045 s
Craving Level:	47	11:28:49 at 2665.991 s
Craving Level:	47	11:28:49 at 2666.2215 s
Craving Level:	47	11:28:49 at 2666.3905 s
Craving Level:	47	11:28:49 at 2666.582 s
Craving Level:	47	11:28:49 at 2666.8196 s
Craving Level:	47	11:28:50 at 2666.9873 s
Craving Level:	47	11:28:50 at 2667.2141 s
Craving Level:	47	11:28:50 at 2667.3873 s
Craving Level:	47	11:28:50 at 2667.6202 s
Craving Level:	47	11:28:50 at 2667.7928 s
Craving Level:	47	11:28:51 at 2668.0163 s
Craving Level:	47	11:28:51 at 2668.1936 s
Craving Level:	47	11:28:51 at 2668.4221 s
Craving Level:	47	11:28:51 at 2668.6007 s
Craving Level:	47	11:28:51 at 2668.7799 s
Craving Level:	47	11:28:52 at 2669.0141 s
Craving Level:	47	11:28:52 at 2669.1907 s
Craving Level:	47	11:28:52 at 2669.4225 s
Craving Level:	47	11:28:52 at 2669.6075 s
Craving Level:	47	11:28:52 at 2669.7931 s
Craving Level:	47	11:28:53 at 2669.9763 s
Craving Level:	47	11:28:53 at 2670.2037 s
Craving Level:	47	11:28:53 at 2670.4001 s
Craving Level:	47	11:28:53 at 2670.5764 s
Craving Level:	47	11:28:53 at 2670.8076 s
Craving Level:	47	11:28:54 at 2670.979 s
Craving Level:	47	11:28:54 at 2671.2154 s
Craving Level:	47	11:28:54 at 2671.3969 s
Craving Level:	47	11:28:54 at 2671.6267 s
Craving Level:	47	11:28:54 at 2671.8126 s
Craving Level:	47	11:28:55 at 2671.9814 s
Craving Level:	47	11:28:55 at 2672.217 s
Craving Level:	47	11:28:55 at 2672.402 s
Craving Level:	47	11:28:55 at 2672.5766 s
Craving Level:	47	11:28:55 at 2672.8034 s
Craving Level:	47	11:28:56 at 2673.0267 s
Craving Level:	47	11:28:56 at 2673.1974 s
Craving Level:	47	11:28:56 at 2673.3816 s
Craving Level:	47	11:28:56 at 2673.5757 s
Craving Level:	47	11:28:56 at 2673.8061 s
Craving Level:	47	11:28:57 at 2673.9772 s
Craving Level:	47	11:28:57 at 2674.1755 s
Craving Level:	47	11:28:57 at 2674.4255 s
Craving Level:	47	11:28:57 at 2674.6005 s
Craving Level:	47	11:28:57 at 2674.8234 s
Craving Level:	47	11:28:58 at 2675.0074 s
Craving Level:	47	11:28:58 at 2675.1859 s
Craving Level:	47	11:28:58 at 2675.41 s
Craving Level:	47	11:28:58 at 2675.5949 s
Craving Level:	47	11:28:58 at 2675.8262 s
Craving Level:	47	11:28:59 at 2675.9804 s
Craving Level:	47	11:28:59 at 2676.2131 s
Craving Level:	47	11:28:59 at 2676.4009 s
Craving Level:	47	11:28:59 at 2676.625 s
Craving Level:	47	11:28:59 at 2676.7943 s
Craving Level:	47	11:29:00 at 2677.0186 s
Craving Level:	47	11:29:00 at 2677.2058 s
Craving Level:	47	11:29:00 at 2677.3844 s
Craving Level:	47	11:29:00 at 2677.5776 s
Craving Level:	47	11:29:00 at 2677.8145 s
Craving Level:	47	11:29:01 at 2677.9923 s
Craving Level:	47	11:29:01 at 2678.1759 s
Craving Level:	47	11:29:01 at 2678.402 s
Craving Level:	47	11:29:01 at 2678.5769 s
Craving Level:	47	11:29:01 at 2678.8169 s
Craving Level:	47	11:29:02 at 2678.9912 s
Craving Level:	47	11:29:02 at 2679.1812 s
Craving Level:	47	11:29:02 at 2679.4248 s
Craving Level:	47	11:29:02 at 2679.6033 s
Craving Level:	47	11:29:02 at 2679.7766 s
Craving Level:	47	11:29:03 at 2680.0069 s
Craving Level:	47	11:29:03 at 2680.2103 s
Craving Level:	47	11:29:03 at 2680.3825 s
Craving Level:	47	11:29:03 at 2680.6136 s
Craving Level:	47	11:29:03 at 2680.79 s
Craving Level:	47	11:29:04 at 2681.0182 s
Craving Level:	47	11:29:04 at 2681.1882 s
Craving Level:	47	11:29:04 at 2681.419 s
Craving Level:	47	11:29:04 at 2681.5994 s
Craving Level:	47	11:29:04 at 2681.7938 s
Craving Level:	47	11:29:05 at 2682.0061 s
Craving Level:	47	11:29:05 at 2682.1778 s
Craving Level:	47	11:29:05 at 2682.4035 s
Craving Level:	47	11:29:05 at 2682.5956 s
Craving Level:	47	11:29:05 at 2682.7877 s
Craving Level:	47	11:29:06 at 2682.9756 s
Craving Level:	47	11:29:06 at 2683.2256 s
Craving Level:	47	11:29:06 at 2683.4 s
Craving Level:	47	11:29:06 at 2683.578 s
Craving Level:	47	11:29:06 at 2683.8065 s
Craving Level:	47	11:29:07 at 2683.9763 s
Craving Level:	47	11:29:07 at 2684.2124 s
Craving Level:	47	11:29:07 at 2684.3938 s
Craving Level:	47	11:29:07 at 2684.6207 s
Craving Level:	47	11:29:07 at 2684.7987 s
Craving Level:	47	11:29:08 at 2684.984 s
Craving Level:	47	11:29:08 at 2685.2098 s
Craving Level:	47	11:29:08 at 2685.3816 s
Craving Level:	47	11:29:08 at 2685.6233 s
Craving Level:	47	11:29:08 at 2685.8003 s
Craving Level:	47	11:29:09 at 2685.9759 s
Craving Level:	47	11:29:09 at 2686.2172 s
Craving Level:	47	11:29:09 at 2686.3907 s
Craving Level:	47	11:29:09 at 2686.6202 s
Craving Level:	47	11:29:09 at 2686.7949 s
Craving Level:	47	11:29:10 at 2686.9802 s
Craving Level:	47	11:29:10 at 2687.2124 s
Craving Level:	47	11:29:10 at 2687.3873 s
Craving Level:	47	11:29:10 at 2687.6147 s
Craving Level:	47	11:29:10 at 2687.8021 s
Craving Level:	47	11:29:11 at 2687.9765 s
Craving Level:	47	11:29:11 at 2688.2228 s
Craving Level:	47	11:29:11 at 2688.3964 s
Craving Level:	47	11:29:11 at 2688.5764 s
Craving Level:	47	11:29:11 at 2688.7765 s
Craving Level:	47	11:29:12 at 2689.0008 s
Craving Level:	47	11:29:12 at 2689.178 s
Craving Level:	47	11:29:12 at 2689.4229 s
Craving Level:	47	11:29:12 at 2689.5932 s
Craving Level:	47	11:29:12 at 2689.8207 s
Craving Level:	48	11:29:13 at 2690.0026 s
Craving Level:	48	11:29:13 at 2690.1903 s
Craving Level:	48	11:29:13 at 2690.3794 s
Craving Level:	49	11:29:13 at 2690.616 s
Craving Level:	50	11:29:13 at 2690.7882 s
Craving Level:	50	11:29:14 at 2691.0183 s
Craving Level:	50	11:29:14 at 2691.1998 s
Craving Level:	51	11:29:14 at 2691.3919 s
Craving Level:	51	11:29:14 at 2691.6261 s
Craving Level:	51	11:29:14 at 2691.799 s
Craving Level:	51	11:29:15 at 2691.9839 s
Craving Level:	51	11:29:15 at 2692.176 s
Craving Level:	51	11:29:15 at 2692.4099 s
Craving Level:	51	11:29:15 at 2692.5792 s
Craving Level:	51	11:29:15 at 2692.8073 s
Craving Level:	51	11:29:16 at 2692.9807 s
Craving Level:	51	11:29:16 at 2693.2199 s
Craving Level:	51	11:29:16 at 2693.3917 s
Craving Level:	51	11:29:16 at 2693.5757 s
Craving Level:	51	11:29:16 at 2693.7987 s
Craving Level:	51	11:29:17 at 2694.0239 s
Craving Level:	51	11:29:17 at 2694.2197 s
Craving Level:	51	11:29:17 at 2694.3932 s
Craving Level:	51	11:29:17 at 2694.621 s
Craving Level:	51	11:29:17 at 2694.7902 s
Craving Level:	51	11:29:18 at 2694.9768 s
Craving Level:	51	11:29:18 at 2695.213 s
Craving Level:	51	11:29:18 at 2695.3835 s
Craving Level:	51	11:29:18 at 2695.6166 s
Craving Level:	51	11:29:18 at 2695.7864 s
Craving Level:	51	11:29:19 at 2696.0151 s
Craving Level:	51	11:29:19 at 2696.1971 s
Craving Level:	51	11:29:19 at 2696.4226 s
Craving Level:	51	11:29:19 at 2696.5989 s
Craving Level:	51	11:29:19 at 2696.8215 s
Craving Level:	51	11:29:20 at 2697.0033 s
Craving Level:	52	11:29:20 at 2697.1755 s
Craving Level:	52	11:29:20 at 2697.4024 s
Craving Level:	52	11:29:20 at 2697.5765 s
Craving Level:	52	11:29:20 at 2697.8214 s
Craving Level:	52	11:29:21 at 2697.9947 s
Craving Level:	52	11:29:21 at 2698.2199 s
Craving Level:	53	11:29:21 at 2698.3921 s
Craving Level:	53	11:29:21 at 2698.5764 s
Craving Level:	53	11:29:21 at 2698.8125 s
Craving Level:	53	11:29:22 at 2698.991 s
Craving Level:	53	11:29:22 at 2699.1992 s
Craving Level:	53	11:29:22 at 2699.4271 s
Craving Level:	53	11:29:22 at 2699.6076 s
Craving Level:	53	11:29:22 at 2699.7758 s
Craving Level:	53	11:29:23 at 2700.0143 s
Craving Level:	53	11:29:23 at 2700.1878 s
Craving Level:	53	11:29:23 at 2700.4173 s
Craving Level:	53	11:29:23 at 2700.5874 s
Craving Level:	53	11:29:23 at 2700.7778 s
Craving Level:	53	11:29:24 at 2701.0118 s
Craving Level:	53	11:29:24 at 2701.1942 s
Craving Level:	53	11:29:24 at 2701.389 s
Craving Level:	53	11:29:24 at 2701.6236 s
Craving Level:	53	11:29:24 at 2701.8037 s
Craving Level:	53	11:29:25 at 2701.9807 s
Craving Level:	53	11:29:25 at 2702.2126 s
Craving Level:	53	11:29:25 at 2702.3902 s
Craving Level:	53	11:29:25 at 2702.625 s
Craving Level:	53	11:29:25 at 2702.7927 s
Craving Level:	53	11:29:26 at 2703.0179 s
Craving Level:	53	11:29:26 at 2703.2048 s
Craving Level:	53	11:29:26 at 2703.3865 s
Craving Level:	53	11:29:26 at 2703.6095 s
Craving Level:	53	11:29:26 at 2703.7791 s
Craving Level:	53	11:29:27 at 2704.0041 s
Craving Level:	53	11:29:27 at 2704.1904 s
Craving Level:	53	11:29:27 at 2704.3851 s
Craving Level:	53	11:29:27 at 2704.6058 s
Craving Level:	53	11:29:27 at 2704.7882 s
Craving Level:	53	11:29:28 at 2704.9804 s
Craving Level:	53	11:29:28 at 2705.2193 s
Craving Level:	53	11:29:28 at 2705.3892 s
Craving Level:	53	11:29:28 at 2705.6146 s
Craving Level:	53	11:29:28 at 2705.7853 s
Craving Level:	53	11:29:29 at 2705.9812 s
Craving Level:	53	11:29:29 at 2706.2179 s
Craving Level:	53	11:29:29 at 2706.393 s
Craving Level:	53	11:29:29 at 2706.5781 s
Craving Level:	53	11:29:29 at 2706.7984 s
Craving Level:	53	11:29:30 at 2706.9827 s
Craving Level:	53	11:29:30 at 2707.2056 s
Craving Level:	53	11:29:30 at 2707.3785 s
Craving Level:	53	11:29:30 at 2707.6239 s
Craving Level:	53	11:29:30 at 2707.8045 s
Craving Level:	53	11:29:31 at 2707.994 s
Craving Level:	53	11:29:31 at 2708.1775 s
Craving Level:	53	11:29:31 at 2708.4009 s
Craving Level:	53	11:29:31 at 2708.6258 s
Craving Level:	53	11:29:31 at 2708.7944 s
Craving Level:	53	11:29:32 at 2708.9909 s
Craving Level:	53	11:29:32 at 2709.1755 s
Craving Level:	53	11:29:32 at 2709.4037 s
Craving Level:	53	11:29:32 at 2709.5938 s
Craving Level:	53	11:29:32 at 2709.7766 s
Craving Level:	53	11:29:33 at 2710 s
Craving Level:	53	11:29:33 at 2710.1782 s
Craving Level:	53	11:29:33 at 2710.4181 s
Craving Level:	53	11:29:33 at 2710.5975 s
Craving Level:	53	11:29:33 at 2710.8219 s
Craving Level:	53	11:29:34 at 2710.9998 s
Craving Level:	53	11:29:34 at 2711.1777 s
Craving Level:	53	11:29:34 at 2711.4067 s
Craving Level:	53	11:29:34 at 2711.5811 s
Craving Level:	53	11:29:34 at 2711.8303 s
Craving Level:	53	11:29:35 at 2712.0087 s
Craving Level:	53	11:29:35 at 2712.184 s
Craving Level:	53	11:29:35 at 2712.4112 s
Craving Level:	53	11:29:35 at 2712.5898 s
Craving Level:	53	11:29:35 at 2712.8199 s
Craving Level:	53	11:29:36 at 2712.9899 s
Craving Level:	53	11:29:36 at 2713.2203 s
Craving Level:	53	11:29:36 at 2713.3896 s
Craving Level:	53	11:29:36 at 2713.6246 s
Craving Level:	53	11:29:36 at 2713.803 s
Craving Level:	53	11:29:37 at 2713.9772 s
Craving Level:	53	11:29:37 at 2714.2006 s
Craving Level:	53	11:29:37 at 2714.4255 s
Craving Level:	53	11:29:37 at 2714.607 s
Craving Level:	53	11:29:37 at 2714.7781 s
Craving Level:	53	11:29:38 at 2715.0065 s
Craving Level:	53	11:29:38 at 2715.1766 s
Craving Level:	53	11:29:38 at 2715.409 s
Craving Level:	53	11:29:38 at 2715.5847 s
Craving Level:	53	11:29:38 at 2715.776 s
Craving Level:	53	11:29:39 at 2715.9981 s
Craving Level:	53	11:29:39 at 2716.176 s
Craving Level:	53	11:29:39 at 2716.4096 s
Craving Level:	53	11:29:39 at 2716.5794 s
Craving Level:	53	11:29:39 at 2716.8038 s
Craving Level:	53	11:29:40 at 2716.9974 s
Craving Level:	53	11:29:40 at 2717.1776 s
Craving Level:	53	11:29:40 at 2717.4034 s
Craving Level:	53	11:29:40 at 2717.5761 s
Craving Level:	53	11:29:40 at 2717.7964 s
Craving Level:	53	11:29:41 at 2717.9829 s
Craving Level:	53	11:29:41 at 2718.1778 s
Craving Level:	53	11:29:41 at 2718.3979 s
Craving Level:	53	11:29:41 at 2718.5908 s
Craving Level:	53	11:29:41 at 2718.8147 s
Craving Level:	53	11:29:42 at 2718.9886 s
Craving Level:	53	11:29:42 at 2719.2236 s
Craving Level:	53	11:29:42 at 2719.3982 s
Craving Level:	53	11:29:42 at 2719.5896 s
Craving Level:	53	11:29:42 at 2719.8282 s
Craving Level:	54	11:29:43 at 2720.0127 s
Craving Level:	54	11:29:43 at 2720.1871 s
Craving Level:	53	11:29:43 at 2720.4119 s
Craving Level:	53	11:29:43 at 2720.5879 s
Craving Level:	53	11:29:43 at 2720.8135 s
Craving Level:	53	11:29:44 at 2720.9996 s
Craving Level:	53	11:29:44 at 2721.1926 s
Craving Level:	53	11:29:44 at 2721.3848 s
Craving Level:	53	11:29:44 at 2721.6073 s
Craving Level:	53	11:29:44 at 2721.7876 s
Craving Level:	53	11:29:45 at 2721.9783 s
Craving Level:	53	11:29:45 at 2722.2052 s
Craving Level:	53	11:29:45 at 2722.3763 s
Craving Level:	53	11:29:45 at 2722.6196 s
Craving Level:	53	11:29:45 at 2722.8045 s
Craving Level:	53	11:29:46 at 2722.9905 s
Craving Level:	53	11:29:46 at 2723.1915 s
Craving Level:	53	11:29:46 at 2723.4196 s
Craving Level:	53	11:29:46 at 2723.5891 s
Craving Level:	53	11:29:46 at 2723.8189 s
Craving Level:	53	11:29:47 at 2723.9892 s
Craving Level:	53	11:29:47 at 2724.2304 s
Craving Level:	53	11:29:47 at 2724.3769 s
Craving Level:	53	11:29:47 at 2724.5987 s
Craving Level:	53	11:29:47 at 2724.8242 s
Craving Level:	53	11:29:48 at 2725.011 s
Craving Level:	53	11:29:48 at 2725.1806 s
Craving Level:	53	11:29:48 at 2725.378 s
Craving Level:	53	11:29:48 at 2725.5991 s
Craving Level:	53	11:29:48 at 2725.7769 s
Craving Level:	53	11:29:49 at 2726.0036 s
Craving Level:	53	11:29:49 at 2726.1793 s
Craving Level:	53	11:29:49 at 2726.4081 s
Craving Level:	53	11:29:49 at 2726.581 s
Craving Level:	53	11:29:49 at 2726.809 s
Craving Level:	53	11:29:50 at 2727.0061 s
Craving Level:	53	11:29:50 at 2727.1771 s
Craving Level:	53	11:29:50 at 2727.4051 s
Craving Level:	53	11:29:50 at 2727.5875 s
Craving Level:	53	11:29:50 at 2727.7813 s
Craving Level:	53	11:29:51 at 2728.0127 s
Craving Level:	53	11:29:51 at 2728.1815 s
Craving Level:	53	11:29:51 at 2728.4114 s
Craving Level:	53	11:29:51 at 2728.5916 s
Craving Level:	53	11:29:51 at 2728.7761 s
Craving Level:	53	11:29:52 at 2728.9996 s
Craving Level:	53	11:29:52 at 2729.1884 s
Craving Level:	53	11:29:52 at 2729.414 s
Craving Level:	53	11:29:52 at 2729.618 s
Craving Level:	53	11:29:52 at 2729.792 s
Craving Level:	53	11:29:53 at 2729.9829 s
Craving Level:	53	11:29:53 at 2730.2084 s
Craving Level:	53	11:29:53 at 2730.3789 s
Craving Level:	53	11:29:53 at 2730.5809 s
Craving Level:	53	11:29:53 at 2730.8158 s
Craving Level:	53	11:29:54 at 2730.9885 s
Craving Level:	53	11:29:54 at 2731.1768 s
Craving Level:	53	11:29:54 at 2731.4135 s
Craving Level:	53	11:29:54 at 2731.6038 s
Craving Level:	53	11:29:54 at 2731.7756 s
Craving Level:	53	11:29:55 at 2732.0114 s
